OrderID,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Market,Region,ProductID,Category,Sub-Category,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,OrderPriority
F-15344,First Class,F-680,Joseph Franklin,Corporate,Jaipur,West Bengal,India,APAC,North,FUR-3309,Furniture,Tables,Modular Work Table,5595.49,4,0.1,1439.88,332.63,Low
F-15345,Second Class,F-808,Jessica Garza,Consumer,Bhopal,West Bengal,India,APAC,Central,FUR-4710,Furniture,Storage,2-Door Wardrobe,5511.17,1,0.0,459.57,207.94,Critical
F-15346,First Class,F-220,Joseph Hughes,Consumer,Mumbai,Maharashtra,India,APAC,East,FUR-7334,Furniture,Chairs,Leather Executive Chair,9947.59,5,0.0,171.73,126.91,Medium
F-15347,Standard Class,F-906,Amanda Carter,Home Office,Kolkata,Delhi,India,APAC,East,FUR-6987,Furniture,Tables,Round Coffee Table,9099.99,2,0.0,1427.97,188.52,Medium
F-15348,Same Day,F-743,Julie Finley,Corporate,Delhi,Kerala,India,APAC,West,FUR-9495,Furniture,Chairs,Ergonomic Office Chair,2359.12,4,0.1,955.8,414.77,Medium
F-15349,Second Class,F-147,Stephanie Collins,Home Office,Kolkata,Telangana,India,APAC,North,FUR-7355,Furniture,Bookcases,Compact Wall Shelf,6388.33,2,0.1,653.54,361.46,Critical
F-15350,Same Day,F-180,Melanie Moody,Corporate,Mumbai,West Bengal,India,APAC,Central,FUR-2043,Furniture,Tables,Round Coffee Table,7991.22,5,0.1,1146.76,470.91,High
F-15351,Same Day,F-800,Robert Lee,Home Office,Bhopal,Maharashtra,India,APAC,West,FUR-8661,Furniture,Storage,2-Door Wardrobe,4428.87,2,0.1,669.22,333.12,Medium
F-15352,First Class,F-409,Scott Lopez,Consumer,Hyderabad,Maharashtra,India,APAC,Central,FUR-7403,Furniture,Storage,Steel File Cabinet,7843.64,1,0.05,1319.22,399.94,High
F-15353,Second Class,F-853,Roger Reed,Consumer,Kolkata,Madhya Pradesh,India,APAC,South,FUR-2042,Furniture,Tables,Modular Work Table,8016.91,4,0.05,946.5,322.05,Medium
F-15354,Same Day,F-273,Bradley Mata,Home Office,Bhopal,Kerala,India,APAC,Central,FUR-4423,Furniture,Storage,2-Door Wardrobe,5977.83,2,0.05,983.36,283.77,Low
F-15355,Second Class,F-606,Tiffany Williams,Consumer,Ahmedabad,Telangana,India,APAC,East,FUR-9101,Furniture,Tables,Wooden Study Table,9489.89,1,0.1,142.59,459.7,Critical
F-15356,First Class,F-814,Laura Walker,Home Office,Ahmedabad,West Bengal,India,APAC,South,FUR-6935,Furniture,Storage,2-Door Wardrobe,9642.32,4,0.0,1330.27,272.14,Medium
F-15357,First Class,F-977,Rita Murphy,Corporate,Bhopal,Madhya Pradesh,India,APAC,East,FUR-7664,Furniture,Bookcases,Wooden Bookshelf,3227.24,4,0.0,1016.93,257.11,High
F-15358,First Class,F-793,Karen Gibson,Consumer,Kolkata,Kerala,India,APAC,West,FUR-3477,Furniture,Storage,Steel File Cabinet,9936.45,1,0.05,1416.34,472.77,Critical
F-15359,Standard Class,F-678,Sarah Guzman PhD,Home Office,Bhopal,Tamil Nadu,India,APAC,Central,FUR-2596,Furniture,Chairs,Leather Executive Chair,2761.36,5,0.1,869.08,402.71,Low
F-15360,First Class,F-789,Kyle Massey,Home Office,Mumbai,Telangana,India,APAC,West,FUR-4932,Furniture,Chairs,Ergonomic Office Chair,6615.29,5,0.05,1208.91,306.91,Low
F-15361,Same Day,F-586,Tamara Hunter,Consumer,Delhi,West Bengal,India,APAC,Central,FUR-9474,Furniture,Storage,Steel File Cabinet,4193.16,5,0.1,682.4,203.33,Low
F-15362,Second Class,F-102,Matthew Bell,Home Office,Kolkata,Telangana,India,APAC,Central,FUR-2632,Furniture,Chairs,Leather Executive Chair,2996.0,3,0.0,150.28,466.3,High
F-15363,Same Day,F-785,Joshua Stanley,Home Office,Delhi,West Bengal,India,APAC,East,FUR-9069,Furniture,Bookcases,Wooden Bookshelf,9424.31,5,0.05,302.47,154.19,High
F-15364,Standard Class,F-722,Jordan Martinez DVM,Home Office,Chennai,West Bengal,India,APAC,South,FUR-2030,Furniture,Chairs,Leather Executive Chair,5078.11,2,0.0,1360.92,254.74,Medium
F-15365,First Class,F-174,Annette Williams,Consumer,Kochi,Delhi,India,APAC,Central,FUR-8296,Furniture,Tables,Wooden Study Table,4174.81,4,0.05,526.66,483.98,Critical
F-15366,Same Day,F-876,Tracy Bennett,Consumer,Kolkata,Rajasthan,India,APAC,North,FUR-7230,Furniture,Tables,Modular Work Table,5694.52,5,0.1,1048.77,241.82,Critical
F-15367,Standard Class,F-267,Stacey Herrera,Consumer,Mumbai,West Bengal,India,APAC,South,FUR-2751,Furniture,Bookcases,Compact Wall Shelf,2648.85,1,0.0,225.42,343.5,Critical
F-15368,Second Class,F-496,Nicholas Mcfarland,Home Office,Mumbai,Kerala,India,APAC,South,FUR-6424,Furniture,Storage,2-Door Wardrobe,6013.4,3,0.1,1315.01,130.08,High
F-15369,Same Day,F-393,Christine Carpenter,Consumer,Delhi,Rajasthan,India,APAC,East,FUR-8081,Furniture,Storage,Steel File Cabinet,9422.41,4,0.0,634.96,186.59,Low
F-15370,Second Class,F-237,Ms. Heather York,Corporate,Kochi,Delhi,India,APAC,North,FUR-7262,Furniture,Bookcases,Wooden Bookshelf,9010.62,1,0.0,475.73,354.18,Low
F-15371,Same Day,F-557,Julian Mcdonald,Corporate,Jaipur,Kerala,India,APAC,North,FUR-2696,Furniture,Storage,2-Door Wardrobe,2371.54,2,0.1,1349.17,381.16,Critical
F-15372,Same Day,F-875,Lisa Hill PhD,Consumer,Kolkata,Delhi,India,APAC,South,FUR-6967,Furniture,Chairs,Leather Executive Chair,9238.22,2,0.05,303.5,229.99,High
F-15373,First Class,F-512,Maria Jenkins,Corporate,Jaipur,Rajasthan,India,APAC,East,FUR-9062,Furniture,Storage,Steel File Cabinet,8889.98,2,0.1,1050.57,151.51,Medium
F-15374,Same Day,F-539,Jessica Williams,Home Office,Delhi,Tamil Nadu,India,APAC,South,FUR-3061,Furniture,Chairs,Adjustable Desk Chair,9002.49,5,0.1,189.13,274.84,Medium
F-15375,First Class,F-550,Gregg Lawson,Corporate,Ahmedabad,Kerala,India,APAC,North,FUR-4135,Furniture,Chairs,Adjustable Desk Chair,5673.33,5,0.1,571.75,423.73,Low
F-15376,Same Day,F-925,Evelyn Williams,Corporate,Kochi,Maharashtra,India,APAC,East,FUR-9634,Furniture,Tables,Wooden Study Table,5637.33,4,0.1,908.99,271.53,Medium
F-15377,Second Class,F-207,Phillip Davis,Corporate,Hyderabad,Karnataka,India,APAC,South,FUR-5440,Furniture,Tables,Modular Work Table,5587.56,1,0.05,1281.15,269.58,High
F-15378,First Class,F-295,Rhonda Frazier,Home Office,Hyderabad,Kerala,India,APAC,South,FUR-7902,Furniture,Bookcases,Wooden Bookshelf,5390.03,4,0.1,1005.58,136.54,Critical
F-15379,Same Day,F-193,Sandy Clarke,Home Office,Delhi,Tamil Nadu,India,APAC,Central,FUR-9217,Furniture,Storage,Steel File Cabinet,4878.85,5,0.0,221.95,330.1,Low
F-15380,Standard Class,F-629,Alan Taylor,Corporate,Bhopal,Tamil Nadu,India,APAC,South,FUR-6750,Furniture,Bookcases,Compact Wall Shelf,6376.93,3,0.1,714.16,427.38,Medium
F-15381,Second Class,F-201,Stephanie Scott,Consumer,Hyderabad,Kerala,India,APAC,West,FUR-9266,Furniture,Tables,Modular Work Table,9594.12,2,0.0,1418.55,240.45,Medium
F-15382,First Class,F-390,Timothy Murphy,Consumer,Bhopal,Kerala,India,APAC,East,FUR-3546,Furniture,Tables,Wooden Study Table,2823.92,2,0.1,854.84,109.68,High
F-15383,Standard Class,F-315,Taylor Johnson,Consumer,Kochi,Karnataka,India,APAC,Central,FUR-7569,Furniture,Chairs,Ergonomic Office Chair,3448.76,2,0.1,258.84,317.02,High
F-15384,Second Class,F-768,Dustin Meyers,Consumer,Delhi,Telangana,India,APAC,Central,FUR-1056,Furniture,Bookcases,Wooden Bookshelf,6128.02,2,0.1,1245.5,286.66,High
F-15385,Standard Class,F-626,Michelle Irwin,Corporate,Chennai,Delhi,India,APAC,West,FUR-7072,Furniture,Tables,Round Coffee Table,7091.88,5,0.05,599.55,354.63,High
F-15386,Standard Class,F-180,Cameron Fernandez,Consumer,Ahmedabad,Madhya Pradesh,India,APAC,South,FUR-4181,Furniture,Chairs,Leather Executive Chair,9876.43,5,0.05,702.35,449.58,Critical
F-15387,First Class,F-228,Susan Hall,Home Office,Bhopal,West Bengal,India,APAC,Central,FUR-5565,Furniture,Bookcases,Wooden Bookshelf,4821.48,5,0.05,1208.13,206.04,Low
F-15388,Second Class,F-305,Joseph Banks,Home Office,Kolkata,Telangana,India,APAC,Central,FUR-8047,Furniture,Storage,Steel File Cabinet,8638.07,2,0.05,538.57,413.25,Critical
F-15389,Standard Class,F-326,Maria Day,Consumer,Kolkata,Tamil Nadu,India,APAC,East,FUR-4273,Furniture,Storage,Steel File Cabinet,9591.62,1,0.0,733.84,279.53,Medium
F-15390,Same Day,F-696,Kelly Massey,Home Office,Delhi,Karnataka,India,APAC,Central,FUR-4485,Furniture,Storage,Steel File Cabinet,5285.29,2,0.1,923.92,161.24,Low
F-15391,Same Day,F-411,David Williams,Home Office,Chennai,Maharashtra,India,APAC,East,FUR-7099,Furniture,Tables,Modular Work Table,9486.83,3,0.05,292.46,236.27,Medium
F-15392,Same Day,F-535,Claudia Smith,Consumer,Ahmedabad,Maharashtra,India,APAC,North,FUR-9077,Furniture,Chairs,Adjustable Desk Chair,4868.08,5,0.0,255.37,243.8,Medium
F-15393,Same Day,F-158,Carrie Schultz,Corporate,Chennai,Madhya Pradesh,India,APAC,East,FUR-8927,Furniture,Tables,Wooden Study Table,4904.18,5,0.0,1343.21,412.37,Medium
F-15394,Same Day,F-796,Jennifer Hall,Consumer,Ahmedabad,Rajasthan,India,APAC,South,FUR-6716,Furniture,Storage,2-Door Wardrobe,9968.75,5,0.05,903.03,378.54,Critical
F-15395,Second Class,F-642,Monique Pacheco,Home Office,Hyderabad,Telangana,India,APAC,Central,FUR-3512,Furniture,Tables,Wooden Study Table,2803.51,1,0.05,1393.77,311.47,Low
F-15396,Same Day,F-358,Johnny Hatfield,Corporate,Bhopal,Rajasthan,India,APAC,North,FUR-5319,Furniture,Tables,Round Coffee Table,8056.51,3,0.05,104.01,381.59,Medium
F-15397,Standard Class,F-516,Ronald Walters,Corporate,Jaipur,Gujarat,India,APAC,East,FUR-3329,Furniture,Bookcases,Wooden Bookshelf,2709.23,3,0.0,1183.07,380.5,Low
F-15398,Second Class,F-949,Timothy Martinez,Home Office,Bhopal,Rajasthan,India,APAC,East,FUR-4337,Furniture,Bookcases,Compact Wall Shelf,4350.15,4,0.05,467.61,182.0,Medium
F-15399,Same Day,F-858,Jasmine Smith,Consumer,Hyderabad,Maharashtra,India,APAC,South,FUR-7353,Furniture,Tables,Round Coffee Table,6876.71,4,0.1,822.96,337.03,Medium
F-15400,Same Day,F-638,Mr. William Gaines,Home Office,Hyderabad,Rajasthan,India,APAC,West,FUR-9547,Furniture,Storage,2-Door Wardrobe,6503.3,4,0.1,391.56,415.51,Critical
F-15401,Standard Class,F-207,Julie Gardner,Home Office,Mumbai,Maharashtra,India,APAC,North,FUR-3921,Furniture,Chairs,Adjustable Desk Chair,7993.56,4,0.1,1151.1,105.21,High
F-15402,Standard Class,F-297,Natalie Wade,Home Office,Ahmedabad,Madhya Pradesh,India,APAC,West,FUR-2132,Furniture,Tables,Round Coffee Table,9083.04,3,0.0,488.15,417.43,High
F-15403,First Class,F-281,Tammy Bryant,Consumer,Jaipur,Telangana,India,APAC,East,FUR-2342,Furniture,Storage,2-Door Wardrobe,6105.43,2,0.0,845.14,305.11,High
F-15404,First Class,F-535,Lauren Cabrera,Consumer,Bhopal,Rajasthan,India,APAC,East,FUR-3715,Furniture,Bookcases,Wooden Bookshelf,7764.6,3,0.1,751.27,343.34,High
F-15405,First Class,F-912,Ashley Rodriguez,Consumer,Bangalore,Madhya Pradesh,India,APAC,Central,FUR-4921,Furniture,Chairs,Leather Executive Chair,8298.87,4,0.1,233.6,358.12,Medium
F-15406,Second Class,F-588,Laura Davis,Home Office,Bhopal,Rajasthan,India,APAC,Central,FUR-7129,Furniture,Storage,Steel File Cabinet,4279.8,5,0.0,1111.76,447.41,Medium
F-15407,Same Day,F-321,Jeffrey Roy,Consumer,Bangalore,Telangana,India,APAC,South,FUR-5927,Furniture,Storage,2-Door Wardrobe,6996.75,4,0.1,1077.98,145.97,Critical
F-15408,Second Class,F-357,Aaron Compton,Home Office,Kochi,Gujarat,India,APAC,North,FUR-6832,Furniture,Bookcases,Wooden Bookshelf,5768.92,5,0.1,790.17,480.95,Low
F-15409,Second Class,F-807,Yvonne Singh,Corporate,Jaipur,Kerala,India,APAC,West,FUR-4263,Furniture,Chairs,Ergonomic Office Chair,7940.64,2,0.0,1358.83,458.16,High
F-15410,Standard Class,F-453,Sarah Parker,Home Office,Delhi,Gujarat,India,APAC,South,FUR-7099,Furniture,Tables,Round Coffee Table,8214.53,1,0.05,1493.66,447.62,High
F-15411,Standard Class,F-490,Ryan Welch,Home Office,Bhopal,Delhi,India,APAC,Central,FUR-4486,Furniture,Tables,Wooden Study Table,5884.16,5,0.05,1293.0,165.43,High
F-15412,Second Class,F-608,Stephanie Woodard,Home Office,Kochi,West Bengal,India,APAC,East,FUR-4403,Furniture,Tables,Round Coffee Table,4899.78,2,0.1,928.73,103.78,Critical
F-15413,Same Day,F-356,Stephanie Walker,Consumer,Jaipur,Tamil Nadu,India,APAC,South,FUR-9011,Furniture,Storage,2-Door Wardrobe,9219.74,4,0.05,843.39,399.23,Medium
F-15414,Standard Class,F-539,Christopher Carroll,Consumer,Hyderabad,Tamil Nadu,India,APAC,East,FUR-3492,Furniture,Storage,2-Door Wardrobe,3347.81,5,0.1,863.02,171.91,High
F-15415,First Class,F-943,Keith Martinez,Home Office,Jaipur,Delhi,India,APAC,Central,FUR-9994,Furniture,Tables,Wooden Study Table,8034.34,4,0.1,1215.14,447.1,Medium
F-15416,First Class,F-314,Jasmine Woodard,Consumer,Bangalore,Tamil Nadu,India,APAC,North,FUR-4545,Furniture,Storage,Steel File Cabinet,5233.17,3,0.1,262.92,187.15,Medium
F-15417,Same Day,F-600,Teresa Meyer,Corporate,Bhopal,Gujarat,India,APAC,North,FUR-1398,Furniture,Storage,2-Door Wardrobe,7794.77,5,0.05,1315.93,482.64,Low
F-15418,First Class,F-975,Edwin Mejia,Home Office,Bhopal,Karnataka,India,APAC,East,FUR-6851,Furniture,Tables,Modular Work Table,5098.29,3,0.1,612.06,411.94,High
F-15419,Standard Class,F-248,Kaitlin Green,Home Office,Ahmedabad,Rajasthan,India,APAC,Central,FUR-1062,Furniture,Storage,2-Door Wardrobe,2528.58,2,0.05,253.3,492.2,High
F-15420,Same Day,F-346,Melissa Pierce,Consumer,Delhi,Tamil Nadu,India,APAC,North,FUR-8585,Furniture,Tables,Modular Work Table,2695.34,4,0.1,1000.77,287.05,Medium
F-15421,Second Class,F-242,Joe Peterson,Consumer,Ahmedabad,West Bengal,India,APAC,West,FUR-9869,Furniture,Chairs,Leather Executive Chair,5078.5,3,0.0,1331.96,290.23,High
F-15422,Second Class,F-218,Stephen Gallagher,Corporate,Mumbai,Tamil Nadu,India,APAC,North,FUR-3603,Furniture,Bookcases,Wooden Bookshelf,5105.09,2,0.1,832.15,417.81,Low
F-15423,Second Class,F-747,Erica Arias,Home Office,Bhopal,Tamil Nadu,India,APAC,West,FUR-2930,Furniture,Chairs,Adjustable Desk Chair,7546.93,2,0.05,642.08,145.46,Low
F-15424,Same Day,F-980,Sara Lozano,Consumer,Mumbai,Maharashtra,India,APAC,North,FUR-9155,Furniture,Chairs,Leather Executive Chair,8875.85,4,0.05,351.25,409.23,Low
F-15425,First Class,F-283,Jamie Foster,Home Office,Chennai,Maharashtra,India,APAC,North,FUR-8155,Furniture,Storage,Steel File Cabinet,6438.77,4,0.05,762.76,440.9,Medium
F-15426,Same Day,F-605,Edward Jackson,Consumer,Bhopal,Karnataka,India,APAC,West,FUR-3879,Furniture,Tables,Wooden Study Table,3663.34,5,0.1,628.16,130.8,Critical
F-15427,First Class,F-404,Stephen Willis,Home Office,Delhi,Gujarat,India,APAC,North,FUR-9718,Furniture,Chairs,Ergonomic Office Chair,7783.15,1,0.1,1466.03,114.23,High
F-15428,First Class,F-339,Victor Moody,Corporate,Ahmedabad,Kerala,India,APAC,South,FUR-3513,Furniture,Tables,Wooden Study Table,7004.97,2,0.1,723.76,190.37,Medium
F-15429,Same Day,F-691,Amanda Shelton,Home Office,Delhi,Madhya Pradesh,India,APAC,South,FUR-7030,Furniture,Tables,Modular Work Table,5455.85,5,0.05,1402.12,187.33,High
F-15430,Same Day,F-857,Evelyn Morgan,Consumer,Kolkata,Tamil Nadu,India,APAC,South,FUR-1311,Furniture,Chairs,Adjustable Desk Chair,5596.61,5,0.1,1114.39,491.29,High
F-15431,First Class,F-914,Savannah Macias,Consumer,Hyderabad,Madhya Pradesh,India,APAC,Central,FUR-8845,Furniture,Storage,Steel File Cabinet,7390.52,1,0.05,119.87,148.18,Low
F-15432,First Class,F-199,Jonathan Gonzalez,Consumer,Jaipur,Delhi,India,APAC,West,FUR-4190,Furniture,Chairs,Ergonomic Office Chair,6805.97,3,0.0,476.44,296.4,High
F-15433,Standard Class,F-371,Betty Monroe,Corporate,Kolkata,Kerala,India,APAC,South,FUR-4709,Furniture,Chairs,Ergonomic Office Chair,2391.98,3,0.05,1078.58,397.36,Low
F-15434,Same Day,F-474,Edward Carter,Home Office,Bangalore,West Bengal,India,APAC,West,FUR-7464,Furniture,Chairs,Leather Executive Chair,2033.98,5,0.05,1249.62,362.23,Critical
F-15435,First Class,F-687,Corey Roberts DVM,Corporate,Kochi,Delhi,India,APAC,Central,FUR-2335,Furniture,Storage,Steel File Cabinet,5832.23,2,0.05,342.58,312.1,Low
F-15436,First Class,F-981,Nathan Davis,Home Office,Kolkata,Gujarat,India,APAC,South,FUR-8973,Furniture,Chairs,Ergonomic Office Chair,5495.65,3,0.05,912.78,322.58,High
F-15437,Standard Class,F-486,Mark Boyd Jr.,Consumer,Kochi,Karnataka,India,APAC,South,FUR-2727,Furniture,Tables,Round Coffee Table,7568.09,5,0.0,1078.17,111.81,Medium
F-15438,Same Day,F-786,Holly Harris,Home Office,Mumbai,Rajasthan,India,APAC,East,FUR-5553,Furniture,Tables,Modular Work Table,9144.3,4,0.05,765.77,457.86,Low
F-15439,Standard Class,F-554,Jenna Huerta,Consumer,Kolkata,Madhya Pradesh,India,APAC,North,FUR-1164,Furniture,Storage,Steel File Cabinet,5439.94,1,0.1,1099.35,270.45,Low
F-15440,Second Class,F-210,Scott Molina Jr.,Consumer,Bangalore,Maharashtra,India,APAC,Central,FUR-4969,Furniture,Bookcases,Compact Wall Shelf,7733.49,1,0.0,444.42,360.02,Medium
F-15441,Standard Class,F-516,Robert Barnes,Corporate,Chennai,Tamil Nadu,India,APAC,Central,FUR-8165,Furniture,Bookcases,Wooden Bookshelf,7635.2,4,0.1,646.94,279.02,High
F-15442,Second Class,F-148,Dana Herring,Corporate,Ahmedabad,Telangana,India,APAC,West,FUR-4630,Furniture,Storage,Steel File Cabinet,8867.25,3,0.0,671.24,381.85,Low
F-15443,Second Class,F-743,Kyle Little,Home Office,Mumbai,Telangana,India,APAC,West,FUR-4775,Furniture,Storage,2-Door Wardrobe,7101.86,1,0.0,795.93,204.12,Critical
F-15444,Second Class,F-106,Tammy Smith DDS,Home Office,Kochi,Maharashtra,India,APAC,South,FUR-3909,Furniture,Bookcases,Wooden Bookshelf,3378.98,4,0.0,1089.61,261.78,Critical
F-15445,Standard Class,F-492,Angela Evans,Corporate,Bhopal,Gujarat,India,APAC,West,FUR-9908,Furniture,Tables,Wooden Study Table,2103.2,3,0.05,453.87,301.49,Medium
F-15446,First Class,F-563,Kyle Brown,Home Office,Bhopal,Rajasthan,India,APAC,Central,FUR-6829,Furniture,Storage,2-Door Wardrobe,9286.14,1,0.05,164.53,440.37,Medium
F-15447,Standard Class,F-864,Jessica Mclaughlin,Consumer,Ahmedabad,West Bengal,India,APAC,Central,FUR-7853,Furniture,Tables,Wooden Study Table,8823.81,5,0.1,442.19,178.72,High
F-15448,Second Class,F-573,Shannon Allen,Corporate,Kolkata,Delhi,India,APAC,South,FUR-6427,Furniture,Tables,Wooden Study Table,8886.47,1,0.1,721.23,195.54,Critical
F-15449,Standard Class,F-609,Chad Morris,Consumer,Ahmedabad,Maharashtra,India,APAC,Central,FUR-4561,Furniture,Storage,2-Door Wardrobe,5713.42,2,0.0,1247.1,157.09,High
F-15450,Second Class,F-575,Brandon Barrett,Consumer,Bhopal,Telangana,India,APAC,West,FUR-4291,Furniture,Chairs,Leather Executive Chair,4908.21,3,0.05,1155.78,266.59,Low
F-15451,Standard Class,F-227,Patricia Neal,Corporate,Bangalore,Kerala,India,APAC,West,FUR-4753,Furniture,Bookcases,Compact Wall Shelf,3046.43,2,0.0,843.95,349.91,High
F-15452,First Class,F-671,Melissa Cooley,Consumer,Bhopal,Tamil Nadu,India,APAC,North,FUR-7989,Furniture,Tables,Wooden Study Table,8344.87,5,0.0,750.45,295.39,Medium
F-15453,Same Day,F-489,Michelle Reed,Consumer,Kolkata,Maharashtra,India,APAC,Central,FUR-2687,Furniture,Storage,Steel File Cabinet,5709.51,5,0.05,588.02,159.55,High
F-15454,First Class,F-929,Jeffrey Hunter,Home Office,Hyderabad,Delhi,India,APAC,North,FUR-8300,Furniture,Bookcases,Compact Wall Shelf,9339.98,4,0.1,1466.44,461.37,Low
F-15455,Standard Class,F-563,Holly Lopez,Home Office,Mumbai,Gujarat,India,APAC,North,FUR-6179,Furniture,Tables,Round Coffee Table,4174.38,5,0.05,964.51,133.98,Critical
F-15456,First Class,F-212,Laura Espinoza,Home Office,Chennai,Delhi,India,APAC,East,FUR-1844,Furniture,Bookcases,Compact Wall Shelf,4605.56,3,0.0,1480.95,254.99,Low
F-15457,Standard Class,F-740,Christopher Wagner,Home Office,Bhopal,Kerala,India,APAC,Central,FUR-8921,Furniture,Tables,Wooden Study Table,5025.48,2,0.05,306.82,186.71,Critical
F-15458,First Class,F-699,Thomas Hendrix,Home Office,Delhi,Telangana,India,APAC,East,FUR-2976,Furniture,Storage,Steel File Cabinet,6697.51,1,0.0,283.21,466.0,Low
F-15459,Standard Class,F-732,Joe Jones,Corporate,Bangalore,Madhya Pradesh,India,APAC,South,FUR-1368,Furniture,Tables,Round Coffee Table,6323.05,3,0.0,366.18,130.5,High
F-15460,Second Class,F-871,Anna Bradford,Corporate,Kolkata,West Bengal,India,APAC,East,FUR-7931,Furniture,Chairs,Adjustable Desk Chair,3583.46,5,0.1,999.28,244.92,Critical
F-15461,Same Day,F-758,Erin Baker,Consumer,Bangalore,West Bengal,India,APAC,East,FUR-6278,Furniture,Storage,2-Door Wardrobe,2600.98,3,0.1,621.16,424.69,High
F-15462,Standard Class,F-886,Michaela Martinez,Home Office,Ahmedabad,Maharashtra,India,APAC,East,FUR-8784,Furniture,Chairs,Leather Executive Chair,3596.54,5,0.05,1388.32,497.64,Low
F-15463,Same Day,F-957,Susan Leon,Corporate,Kochi,Madhya Pradesh,India,APAC,Central,FUR-6088,Furniture,Tables,Wooden Study Table,9111.55,3,0.0,555.56,237.89,High
F-15464,First Class,F-984,Michelle Perez,Consumer,Mumbai,Delhi,India,APAC,South,FUR-2111,Furniture,Tables,Wooden Study Table,8711.62,4,0.0,1201.54,243.53,Low
F-15465,Second Class,F-956,Stephen Robinson,Corporate,Bangalore,Madhya Pradesh,India,APAC,Central,FUR-3954,Furniture,Chairs,Ergonomic Office Chair,3522.87,5,0.1,1173.42,453.5,Critical
F-15466,Second Class,F-237,Kimberly Larson,Corporate,Hyderabad,West Bengal,India,APAC,West,FUR-8420,Furniture,Chairs,Leather Executive Chair,5625.55,2,0.0,1346.96,117.9,Medium
F-15467,Same Day,F-823,Jesse Hanson,Corporate,Delhi,Karnataka,India,APAC,West,FUR-6748,Furniture,Tables,Modular Work Table,2152.4,2,0.05,1074.94,147.46,Medium
F-15468,Same Day,F-556,Jessica Martinez,Corporate,Bhopal,Karnataka,India,APAC,Central,FUR-7195,Furniture,Storage,2-Door Wardrobe,2751.54,3,0.05,429.73,210.18,High
F-15469,Standard Class,F-853,Jennifer Gibson,Consumer,Bhopal,Telangana,India,APAC,West,FUR-9785,Furniture,Chairs,Ergonomic Office Chair,2028.63,2,0.1,170.46,124.3,High
F-15470,Standard Class,F-359,Mark Carroll,Consumer,Kochi,Kerala,India,APAC,Central,FUR-3598,Furniture,Chairs,Ergonomic Office Chair,8600.23,1,0.1,129.88,253.21,Critical
F-15471,Same Day,F-244,Chase Ramsey,Home Office,Ahmedabad,Maharashtra,India,APAC,Central,FUR-2941,Furniture,Tables,Round Coffee Table,3353.14,2,0.0,230.05,229.49,Medium
